au_id,stratum_code,si_class,selected_top_90_stratum,area_ha,stand_count,mean_si,median_si,bec_group,species_combo,curve_lane,source_table,matched_legacy_au_code,matched_legacy_au_key,legacy_au_footnote_marker,legacy_age_band_context,match_confidence,match_score,species_l1_pct,mp10_weighted_si,si_abs_diff,dominant_species_bucket_match,fallback_or_review_note,au_ba_pct,au_cw_pct,au_cy_pct,au_fd_pct,au_hw_pct,au_ss_pct,au_other_pct,mp10_ba_pct,mp10_cw_pct,mp10_cy_pct,mp10_fd_pct,mp10_hw_pct,mp10_ss_pct,mp10_other_pct,initial_sph,spaced_sph,oaf1_pct,oaf2_pct,utilization_dbh_cm,regen_delay_years,mp10_thlb_area_ha
cwhvm1_hw_ss_l,CWHvm1_HW+SS,L,True,4135.63912,463,24.460043,27.0,CWHvm1,HW+SS,existing_managed_11_50,mp10_table_27,7252,mp10_au_7252,,existing_managed_aged_11_50,high,33.036579,26.123435,21.003471,3.456572,True,high-confidence nearest MP10 row by species/SI similarity,3.873129,4.247861,0.0,0.595849,72.223126,18.300003,0.763395,7.0,6.0,0.0,5.0,76.0,6.0,0.0,1600,900.0,10.0,5.0,12.5,,64
cwhvm1_hw_ss_l,CWHvm1_HW+SS,L,True,4135.63912,463,24.460043,27.0,CWHvm1,HW+SS,existing_managed_1_10,mp10_table_28,6150,mp10_au_6150,,existing_managed_aged_1_10,medium,46.228276,39.315132,21.003471,3.456572,True,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",3.873129,4.247861,0.0,0.595849,72.223126,18.300003,0.763395,13.0,10.0,0.0,0.0,77.0,0.0,0.0,1500,,10.0,5.0,12.5,,56
cwhvm1_hw_ss_l,CWHvm1_HW+SS,L,True,4135.63912,463,24.460043,27.0,CWHvm1,HW+SS,future_managed,mp10_table_29,1510,mp10_au_1510,,future_managed,medium,55.537951,47.810854,28.323592,3.863549,True,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",3.873129,4.247861,0.0,0.595849,72.223126,18.300003,0.763395,20.0,0.0,0.0,0.0,80.0,0.0,0.0,3000,,10.0,5.0,12.5,1 planted / 3 natural per Section 8.6.5,17743
cwhvm1_hw_ss_m,CWHvm1_HW+SS,M,True,928.457868,73,29.0,29.0,CWHvm1,HW+SS,existing_managed_11_50,mp10_table_27,0250,mp10_au_0250,,existing_managed_aged_11_50,medium,32.565112,23.64197,33.461571,4.461571,True,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",3.767343,6.176677,0.0,1.432704,68.411671,19.811121,0.400483,7.0,6.0,0.0,0.0,77.0,10.0,0.0,900,,10.0,5.0,12.5,,772
cwhvm1_hw_ss_m,CWHvm1_HW+SS,M,True,928.457868,73,29.0,29.0,CWHvm1,HW+SS,existing_managed_1_10,mp10_table_28,0150,mp10_au_0150,,existing_managed_aged_1_10,medium,52.291321,43.288617,33.501352,4.501352,True,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",3.767343,6.176677,0.0,1.432704,68.411671,19.811121,0.400483,11.0,16.0,0.0,0.0,73.0,0.0,0.0,1100,,10.0,5.0,12.5,,44
cwhvm1_hw_ss_m,CWHvm1_HW+SS,M,True,928.457868,73,29.0,29.0,CWHvm1,HW+SS,future_managed,mp10_table_29,1510,mp10_au_1510,,future_managed,medium,57.007805,55.64197,28.317083,0.682917,True,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",3.767343,6.176677,0.0,1.432704,68.411671,19.811121,0.400483,20.0,0.0,0.0,0.0,80.0,0.0,0.0,3000,,10.0,5.0,12.5,1 planted / 3 natural per Section 8.6.5,17743
cwhvm1_ss_hw_h,CWHvm1_SS+HW,H,True,576.664115,52,38.153847,37.0,CWHvm1,SS+HW,existing_managed_11_50,mp10_table_27,0260,mp10_au_0260,,existing_managed_aged_11_50,high,20.893075,13.386992,34.400805,3.753042,True,high-confidence nearest MP10 row by species/SI similarity,0.948723,2.237252,0.0,0.489635,29.206498,66.069252,1.04864,0.0,8.0,0.0,0.0,25.0,67.0,0.0,900,,10.0,5.0,12.5,,481
cwhvm1_ss_hw_h,CWHvm1_SS+HW,H,True,576.664115,52,38.153847,37.0,CWHvm1,SS+HW,existing_managed_1_10,mp10_table_28,0110,mp10_au_0110,,existing_managed_aged_1_10,low,95.34156,78.102555,34.534344,3.619503,False,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,0.948723,2.237252,0.0,0.489635,29.206498,66.069252,1.04864,40.0,0.0,0.0,0.0,20.0,40.0,0.0,1100,,10.0,5.0,12.5,,194
cwhvm1_ss_hw_h,CWHvm1_SS+HW,H,True,576.664115,52,38.153847,37.0,CWHvm1,SS+HW,future_managed,mp10_table_29,0500,mp10_au_0500,,future_managed,low,95.34156,78.102555,34.534344,3.619503,False,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,0.948723,2.237252,0.0,0.489635,29.206498,66.069252,1.04864,40.0,0.0,0.0,0.0,20.0,40.0,0.0,1100,,10.0,5.0,12.5,1 planted / 3 natural per Section 8.6.5,3384
cwhvm1_ss_hw_l,CWHvm1_SS+HW,L,True,541.878934,56,25.375,26.5,CWHvm1,SS+HW,existing_managed_11_50,mp10_table_27,7260,mp10_au_7260,,existing_managed_aged_11_50,high,30.728412,25.77109,22.896339,2.478661,True,high-confidence nearest MP10 row by species/SI similarity,3.108853,5.628895,0.0,0.693825,31.78541,55.48556,3.297458,0.0,13.0,0.0,0.0,26.0,61.0,0.0,800,,10.0,5.0,12.5,,72
cwhvm1_ss_hw_l,CWHvm1_SS+HW,L,True,541.878934,56,25.375,26.5,CWHvm1,SS+HW,existing_managed_1_10,mp10_table_28,0110,mp10_au_0110,,existing_managed_aged_1_10,low,101.196688,73.782294,34.082197,8.707197,False,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,3.108853,5.628895,0.0,0.693825,31.78541,55.48556,3.297458,40.0,0.0,0.0,0.0,20.0,40.0,0.0,1100,,10.0,5.0,12.5,,194
cwhvm1_ss_hw_l,CWHvm1_SS+HW,L,True,541.878934,56,25.375,26.5,CWHvm1,SS+HW,future_managed,mp10_table_29,3500,mp10_au_3500,,future_managed,low,90.661262,82.524505,29.443379,4.068379,True,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,3.108853,5.628895,0.0,0.693825,31.78541,55.48556,3.297458,30.0,20.0,0.0,0.0,0.0,50.0,0.0,1100,,10.0,5.0,12.5,1 planted / 3 natural per Section 8.6.5,9375
cwhvm1_ss_hw_m,CWHvm1_SS+HW,M,True,519.509989,49,32.081635,32.0,CWHvm1,SS+HW,existing_managed_11_50,mp10_table_27,1260,mp10_au_1260,,existing_managed_aged_11_50,high,10.721384,6.503786,29.972836,2.108799,True,high-confidence nearest MP10 row by species/SI similarity,0.609309,1.020935,0.0,0.732972,30.607113,66.140994,0.888677,0.0,0.0,0.0,0.0,33.0,67.0,0.0,900,,10.0,5.0,12.5,,472
cwhvm1_ss_hw_m,CWHvm1_SS+HW,M,True,519.509989,49,32.081635,32.0,CWHvm1,SS+HW,existing_managed_1_10,mp10_table_28,0110,mp10_au_0110,,existing_managed_aged_1_10,low,93.894044,78.781382,34.637966,2.556331,False,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,0.609309,1.020935,0.0,0.732972,30.607113,66.140994,0.888677,40.0,0.0,0.0,0.0,20.0,40.0,0.0,1100,,10.0,5.0,12.5,,194
cwhvm1_ss_hw_m,CWHvm1_SS+HW,M,True,519.509989,49,32.081635,32.0,CWHvm1,SS+HW,future_managed,mp10_table_29,0500,mp10_au_0500,,future_managed,low,93.894044,78.781382,34.637966,2.556331,False,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,0.609309,1.020935,0.0,0.732972,30.607113,66.140994,0.888677,40.0,0.0,0.0,0.0,20.0,40.0,0.0,1100,,10.0,5.0,12.5,1 planted / 3 natural per Section 8.6.5,3384
cwhvm1_yc_cw_h,CWHvm1_YC+CW,H,True,217.135653,35,17.657143,17.0,CWHvm1,YC+CW,existing_managed_11_50,mp10_table_27,6230,mp10_au_6230,,existing_managed_aged_11_50,high,37.948043,34.517273,19.372528,1.715385,True,high-confidence nearest MP10 row by species/SI similarity,1.654503,29.737908,54.183463,0.877193,12.557901,0.056123,0.932908,0.0,16.0,71.0,0.0,13.0,0.0,0.0,1200,,10.0,5.0,12.5,,68
cwhvm1_yc_cw_h,CWHvm1_YC+CW,H,True,217.135653,35,17.657143,17.0,CWHvm1,YC+CW,existing_managed_1_10,mp10_table_28,9150,mp10_au_9150,,existing_managed_aged_1_10,fallback_review_required,109.005962,95.575192,19.372528,1.715385,False,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,1.654503,29.737908,54.183463,0.877193,12.557901,0.056123,0.932908,2.0,1.0,37.0,0.0,60.0,0.0,0.0,1000,,10.0,5.0,12.5,,48
cwhvm1_yc_cw_h,CWHvm1_YC+CW,H,True,217.135653,35,17.657143,17.0,CWHvm1,YC+CW,future_managed,mp10_table_29,9500,mp10_au_9500,2.0,future_managed,low,108.314968,94.884199,19.372528,1.715385,False,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,1.654503,29.737908,54.183463,0.877193,12.557901,0.056123,0.932908,0.0,0.0,40.0,0.0,60.0,0.0,0.0,1000,,10.0,5.0,12.5,1 planted / 3 natural per Section 8.6.5,727
cwhvm1_yc_cw_l,CWHvm1_YC+CW,L,True,373.090164,50,7.46,8.0,CWHvm1,YC+CW,existing_managed_11_50,mp10_table_27,6230,mp10_au_6230,,existing_managed_aged_11_50,low,48.864787,25.229571,19.277608,11.817608,True,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,0.0,26.365011,62.956115,0.0,8.429099,0.0,2.249774,0.0,16.0,71.0,0.0,13.0,0.0,0.0,1200,,10.0,5.0,12.5,,68
cwhvm1_yc_cw_l,CWHvm1_YC+CW,L,True,373.090164,50,7.46,8.0,CWHvm1,YC+CW,existing_managed_1_10,mp10_table_28,9150,mp10_au_9150,,existing_managed_aged_1_10,fallback_review_required,140.777017,107.141802,19.277608,11.817608,False,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,0.0,26.365011,62.956115,0.0,8.429099,0.0,2.249774,2.0,1.0,37.0,0.0,60.0,0.0,0.0,1000,,10.0,5.0,12.5,,48
cwhvm1_yc_cw_l,CWHvm1_YC+CW,L,True,373.090164,50,7.46,8.0,CWHvm1,YC+CW,future_managed,mp10_table_29,9500,mp10_au_9500,2.0,future_managed,fallback_review_required,136.777017,103.141802,19.277608,11.817608,False,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,0.0,26.365011,62.956115,0.0,8.429099,0.0,2.249774,0.0,0.0,40.0,0.0,60.0,0.0,0.0,1000,,10.0,5.0,12.5,1 planted / 3 natural per Section 8.6.5,727
cwhvm1_yc_cw_m,CWHvm1_YC+CW,M,True,300.492117,28,10.821428,11.0,CWHvm1,YC+CW,existing_managed_11_50,mp10_table_27,6230,mp10_au_6230,,existing_managed_aged_11_50,low,50.729361,33.631424,19.370396,8.548968,True,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,1.746817,28.021911,54.184288,0.0,16.015626,0.0,0.031358,0.0,16.0,71.0,0.0,13.0,0.0,0.0,1200,,10.0,5.0,12.5,,68
cwhvm1_yc_cw_m,CWHvm1_YC+CW,M,True,300.492117,28,10.821428,11.0,CWHvm1,YC+CW,existing_managed_1_10,mp10_table_28,9150,mp10_au_9150,,existing_managed_aged_1_10,low,115.573051,88.475115,19.370396,8.548968,False,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,1.746817,28.021911,54.184288,0.0,16.015626,0.0,0.031358,2.0,1.0,37.0,0.0,60.0,0.0,0.0,1000,,10.0,5.0,12.5,,48
cwhvm1_yc_cw_m,CWHvm1_YC+CW,M,True,300.492117,28,10.821428,11.0,CWHvm1,YC+CW,future_managed,mp10_table_29,9500,mp10_au_9500,2.0,future_managed,low,115.066685,87.968748,19.370396,8.548968,False,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,1.746817,28.021911,54.184288,0.0,16.015626,0.0,0.031358,0.0,0.0,40.0,0.0,60.0,0.0,0.0,1000,,10.0,5.0,12.5,1 planted / 3 natural per Section 8.6.5,727
cwhvm1_yc_hw_h,CWHvm1_YC+HW,H,True,138.594908,27,18.222221,19.0,CWHvm1,YC+HW,existing_managed_11_50,mp10_table_27,1230,mp10_au_1230,,existing_managed_aged_11_50,medium,30.311862,16.461176,25.147564,6.925343,True,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",8.083321,6.864243,57.705842,0.147267,27.199327,0.0,0.0,0.0,9.0,60.0,0.0,31.0,0.0,0.0,900,,10.0,5.0,12.5,,29
cwhvm1_yc_hw_h,CWHvm1_YC+HW,H,True,138.594908,27,18.222221,19.0,CWHvm1,YC+HW,existing_managed_1_10,mp10_table_28,9150,mp10_au_9150,,existing_managed_aged_1_10,low,78.299005,65.601346,19.571051,1.34883,False,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,8.083321,6.864243,57.705842,0.147267,27.199327,0.0,0.0,2.0,1.0,37.0,0.0,60.0,0.0,0.0,1000,,10.0,5.0,12.5,,48
cwhvm1_yc_hw_h,CWHvm1_YC+HW,H,True,138.594908,27,18.222221,19.0,CWHvm1,YC+HW,future_managed,mp10_table_29,9500,mp10_au_9500,2.0,future_managed,low,78.299005,65.601346,19.571051,1.34883,False,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,8.083321,6.864243,57.705842,0.147267,27.199327,0.0,0.0,0.0,0.0,40.0,0.0,60.0,0.0,0.0,1000,,10.0,5.0,12.5,1 planted / 3 natural per Section 8.6.5,727
cwhvm1_yc_hw_l,CWHvm1_YC+HW,L,True,585.006343,35,7.257143,7.0,CWHvm1,YC+HW,existing_managed_11_50,mp10_table_27,6230,mp10_au_6230,,existing_managed_aged_11_50,fallback_review_required,46.167142,21.974476,19.353476,12.096333,True,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,0.0,5.012762,77.615466,0.0,16.987298,0.0,0.384474,0.0,16.0,71.0,0.0,13.0,0.0,0.0,1200,,10.0,5.0,12.5,,68
cwhvm1_yc_hw_l,CWHvm1_YC+HW,L,True,585.006343,35,7.257143,7.0,CWHvm1,YC+HW,existing_managed_1_10,mp10_table_28,9150,mp10_au_9150,,existing_managed_aged_1_10,fallback_review_required,124.218069,90.025403,19.353476,12.096333,False,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,0.0,5.012762,77.615466,0.0,16.987298,0.0,0.384474,2.0,1.0,37.0,0.0,60.0,0.0,0.0,1000,,10.0,5.0,12.5,,48
cwhvm1_yc_hw_l,CWHvm1_YC+HW,L,True,585.006343,35,7.257143,7.0,CWHvm1,YC+HW,future_managed,mp10_table_29,9500,mp10_au_9500,2.0,future_managed,fallback_review_required,120.218069,86.025403,19.353476,12.096333,False,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,0.0,5.012762,77.615466,0.0,16.987298,0.0,0.384474,0.0,0.0,40.0,0.0,60.0,0.0,0.0,1000,,10.0,5.0,12.5,1 planted / 3 natural per Section 8.6.5,727
cwhvm1_yc_hw_m,CWHvm1_YC+HW,M,True,202.046732,24,11.666667,12.0,CWHvm1,YC+HW,existing_managed_11_50,mp10_table_27,6230,mp10_au_6230,,existing_managed_aged_11_50,medium,40.605043,25.086597,19.42589,7.759223,True,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",0.710753,6.316573,68.140128,0.0,23.606589,0.0,1.225957,0.0,16.0,71.0,0.0,13.0,0.0,0.0,1200,,10.0,5.0,12.5,,68
cwhvm1_yc_hw_m,CWHvm1_YC+HW,M,True,202.046732,24,11.666667,12.0,CWHvm1,YC+HW,existing_managed_1_10,mp10_table_28,9150,mp10_au_9150,,existing_managed_aged_1_10,low,100.883762,75.365316,19.42589,7.759223,False,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,0.710753,6.316573,68.140128,0.0,23.606589,0.0,1.225957,2.0,1.0,37.0,0.0,60.0,0.0,0.0,1000,,10.0,5.0,12.5,,48
cwhvm1_yc_hw_m,CWHvm1_YC+HW,M,True,202.046732,24,11.666667,12.0,CWHvm1,YC+HW,future_managed,mp10_table_29,9500,mp10_au_9500,2.0,future_managed,low,98.305268,72.786822,19.42589,7.759223,False,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,0.710753,6.316573,68.140128,0.0,23.606589,0.0,1.225957,0.0,0.0,40.0,0.0,60.0,0.0,0.0,1000,,10.0,5.0,12.5,1 planted / 3 natural per Section 8.6.5,727
cwhvm2_ba_hw_h,CWHvm2_BA+HW,H,True,350.789044,37,28.18919,28.0,CWHvm2,BA+HW,existing_managed_11_50,mp10_table_27,5210,mp10_au_5210,,existing_managed_aged_11_50,high,20.06551,17.118865,26.715868,1.473322,True,high-confidence nearest MP10 row by species/SI similarity,53.440567,0.861339,6.813635,0.0,38.87956,0.004898,0.0,62.0,0.0,4.0,0.0,34.0,0.0,0.0,900,,10.0,5.0,12.5,,626
cwhvm2_ba_hw_h,CWHvm2_BA+HW,H,True,350.789044,37,28.18919,28.0,CWHvm2,BA+HW,existing_managed_1_10,mp10_table_28,1110,mp10_au_1110,,existing_managed_aged_1_10,high,22.438239,19.491595,26.715868,1.473322,True,high-confidence nearest MP10 row by species/SI similarity,53.440567,0.861339,6.813635,0.0,38.87956,0.004898,0.0,61.0,0.0,9.0,0.0,30.0,0.0,0.0,1100,,10.0,5.0,12.5,,24
cwhvm2_ba_hw_h,CWHvm2_BA+HW,H,True,350.789044,37,28.18919,28.0,CWHvm2,BA+HW,future_managed,mp10_table_29,5500,mp10_au_5500,2.0,future_managed,medium,39.319374,36.372729,26.715868,1.473322,True,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",53.440567,0.861339,6.813635,0.0,38.87956,0.004898,0.0,40.0,0.0,25.0,0.0,35.0,0.0,0.0,1100,,10.0,5.0,12.5,1 planted / 3 natural per Section 8.6.5,6742
cwhvm2_ba_hw_l,CWHvm2_BA+HW,L,True,345.036288,58,16.155172,16.0,CWHvm2,BA+HW,existing_managed_11_50,mp10_table_27,5210,mp10_au_5210,,existing_managed_aged_11_50,low,36.683613,15.473254,26.760352,10.60518,True,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,55.294306,2.851439,2.969067,0.0,38.881509,0.00368,0.0,62.0,0.0,4.0,0.0,34.0,0.0,0.0,900,,10.0,5.0,12.5,,626
cwhvm2_ba_hw_l,CWHvm2_BA+HW,L,True,345.036288,58,16.155172,16.0,CWHvm2,BA+HW,existing_managed_1_10,mp10_table_28,1110,mp10_au_1110,,existing_managed_aged_1_10,low,44.683613,23.473254,26.760352,10.60518,True,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,55.294306,2.851439,2.969067,0.0,38.881509,0.00368,0.0,61.0,0.0,9.0,0.0,30.0,0.0,0.0,1100,,10.0,5.0,12.5,,24
cwhvm2_ba_hw_l,CWHvm2_BA+HW,L,True,345.036288,58,16.155172,16.0,CWHvm2,BA+HW,future_managed,mp10_table_29,5500,mp10_au_5500,2.0,future_managed,low,65.272225,44.061865,26.760352,10.60518,True,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,55.294306,2.851439,2.969067,0.0,38.881509,0.00368,0.0,40.0,0.0,25.0,0.0,35.0,0.0,0.0,1100,,10.0,5.0,12.5,1 planted / 3 natural per Section 8.6.5,6742
cwhvm2_ba_hw_m,CWHvm2_BA+HW,M,True,737.724583,62,25.5,26.0,CWHvm2,BA+HW,existing_managed_11_50,mp10_table_27,5210,mp10_au_5210,,existing_managed_aged_11_50,high,12.008423,9.740543,26.63394,1.13394,True,high-confidence nearest MP10 row by species/SI similarity,57.129729,2.184494,5.85658,0.0,34.829198,0.0,0.0,62.0,0.0,4.0,0.0,34.0,0.0,0.0,900,,10.0,5.0,12.5,,626
cwhvm2_ba_hw_m,CWHvm2_BA+HW,M,True,737.724583,62,25.5,26.0,CWHvm2,BA+HW,existing_managed_1_10,mp10_table_28,1110,mp10_au_1110,,existing_managed_aged_1_10,high,16.295263,14.027384,26.63394,1.13394,True,high-confidence nearest MP10 row by species/SI similarity,57.129729,2.184494,5.85658,0.0,34.829198,0.0,0.0,61.0,0.0,9.0,0.0,30.0,0.0,0.0,1100,,10.0,5.0,12.5,,24
cwhvm2_ba_hw_m,CWHvm2_BA+HW,M,True,737.724583,62,25.5,26.0,CWHvm2,BA+HW,future_managed,mp10_table_29,5500,mp10_au_5500,2.0,future_managed,medium,40.896324,38.628444,26.63394,1.13394,True,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",57.129729,2.184494,5.85658,0.0,34.829198,0.0,0.0,40.0,0.0,25.0,0.0,35.0,0.0,0.0,1100,,10.0,5.0,12.5,1 planted / 3 natural per Section 8.6.5,6742
cwhvm2_cw_hw_h,CWHvm2_CW+HW,H,True,548.518658,52,22.057692,21.0,CWHvm2,CW+HW,existing_managed_11_50,mp10_table_27,1220,mp10_au_1220,,existing_managed_aged_11_50,high,37.116346,30.867104,25.182313,3.124621,True,high-confidence nearest MP10 row by species/SI similarity,6.828585,59.566448,4.384573,0.0,28.907039,0.0,0.313355,0.0,75.0,0.0,0.0,25.0,0.0,0.0,900,,10.0,5.0,12.5,,475
cwhvm2_cw_hw_h,CWHvm2_CW+HW,H,True,548.518658,52,22.057692,21.0,CWHvm2,CW+HW,existing_managed_1_10,mp10_table_28,1120,mp10_au_1120,,existing_managed_aged_1_10,high,29.302268,23.053025,25.182313,3.124621,True,high-confidence nearest MP10 row by species/SI similarity,6.828585,59.566448,4.384573,0.0,28.907039,0.0,0.313355,0.0,71.0,0.0,0.0,29.0,0.0,0.0,1100,,10.0,5.0,12.5,,154
cwhvm2_cw_hw_h,CWHvm2_CW+HW,H,True,548.518658,52,22.057692,21.0,CWHvm2,CW+HW,future_managed,mp10_table_29,7500,mp10_au_7500,,future_managed,medium,65.855024,60.867104,19.563732,2.49396,True,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",6.828585,59.566448,4.384573,0.0,28.907039,0.0,0.313355,0.0,90.0,0.0,0.0,10.0,0.0,0.0,1000,,10.0,5.0,12.5,1 planted / 3 natural per Section 8.6.5,6109
cwhvm2_cw_hw_l,CWHvm2_CW+HW,L,True,408.991977,63,11.666667,12.0,CWHvm2,CW+HW,existing_managed_11_50,mp10_table_27,6220,mp10_au_6220,,existing_managed_aged_11_50,medium,32.983079,17.37961,19.468402,7.801735,True,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",2.07716,67.310195,4.252154,0.0,26.36049,0.0,0.0,0.0,76.0,0.0,0.0,24.0,0.0,0.0,1200,,10.0,5.0,12.5,,2637
cwhvm2_cw_hw_l,CWHvm2_CW+HW,L,True,408.991977,63,11.666667,12.0,CWHvm2,CW+HW,existing_managed_1_10,mp10_table_28,1120,mp10_au_1120,,existing_managed_aged_1_10,fallback_review_required,39.23928,12.658629,24.956992,13.290325,True,nearest MP10 species/productivity row only; review before executable BatchTIPSY use,2.07716,67.310195,4.252154,0.0,26.36049,0.0,0.0,0.0,71.0,0.0,0.0,29.0,0.0,0.0,1100,,10.0,5.0,12.5,,154
cwhvm2_cw_hw_l,CWHvm2_CW+HW,L,True,408.991977,63,11.666667,12.0,CWHvm2,CW+HW,future_managed,mp10_table_29,7500,mp10_au_7500,,future_managed,medium,60.983079,45.37961,19.468402,7.801735,True,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",2.07716,67.310195,4.252154,0.0,26.36049,0.0,0.0,0.0,90.0,0.0,0.0,10.0,0.0,0.0,1000,,10.0,5.0,12.5,1 planted / 3 natural per Section 8.6.5,6109
cwhvm2_cw_hw_m,CWHvm2_CW+HW,M,True,242.937625,45,15.422222,15.0,CWHvm2,CW+HW,existing_managed_11_50,mp10_table_27,6220,mp10_au_6220,,existing_managed_aged_11_50,medium,38.17251,29.919698,19.548628,4.126406,True,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",3.971598,61.040151,3.457954,0.0,30.946715,0.155904,0.427678,0.0,76.0,0.0,0.0,24.0,0.0,0.0,1200,,10.0,5.0,12.5,,2637
cwhvm2_cw_hw_m,CWHvm2_CW+HW,M,True,242.937625,45,15.422222,15.0,CWHvm2,CW+HW,existing_managed_1_10,mp10_table_28,1120,mp10_au_1120,,existing_managed_aged_1_10,low,39.499946,19.919698,25.212346,9.790124,True,low-confidence nearest MP10 row; review species/SI mismatch before executable BatchTIPSY use,3.971598,61.040151,3.457954,0.0,30.946715,0.155904,0.427678,0.0,71.0,0.0,0.0,29.0,0.0,0.0,1100,,10.0,5.0,12.5,,154
cwhvm2_cw_hw_m,CWHvm2_CW+HW,M,True,242.937625,45,15.422222,15.0,CWHvm2,CW+HW,future_managed,mp10_table_29,7500,mp10_au_7500,,future_managed,medium,66.17251,57.919698,19.548628,4.126406,True,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",3.971598,61.040151,3.457954,0.0,30.946715,0.155904,0.427678,0.0,90.0,0.0,0.0,10.0,0.0,0.0,1000,,10.0,5.0,12.5,1 planted / 3 natural per Section 8.6.5,6109
cwhvm2_hw_ba_h,CWHvm2_HW+BA,H,True,3577.020254,326,27.7454,28.0,CWHvm2,HW+BA,existing_managed_11_50,mp10_table_27,5252,mp10_au_5252,,existing_managed_aged_11_50,high,12.326699,11.605231,27.384666,0.360734,True,high-confidence nearest MP10 row by species/SI similarity,23.568396,1.861896,2.841912,0.079744,71.197385,0.1803,0.270368,23.0,0.0,0.0,0.0,77.0,0.0,0.0,1600,900.0,10.0,5.0,12.5,,263
cwhvm2_hw_ba_h,CWHvm2_HW+BA,H,True,3577.020254,326,27.7454,28.0,CWHvm2,HW+BA,existing_managed_1_10,mp10_table_28,5150,mp10_au_5150,,existing_managed_aged_1_10,high,21.313853,20.592384,27.384666,0.360734,True,high-confidence nearest MP10 row by species/SI similarity,23.568396,1.861896,2.841912,0.079744,71.197385,0.1803,0.270368,23.0,10.0,5.0,0.0,62.0,0.0,0.0,1100,,10.0,5.0,12.5,,153
cwhvm2_hw_ba_h,CWHvm2_HW+BA,H,True,3577.020254,326,27.7454,28.0,CWHvm2,HW+BA,future_managed,mp10_table_29,1510,mp10_au_1510,,future_managed,high,18.326699,17.605231,27.384666,0.360734,True,high-confidence nearest MP10 row by species/SI similarity,23.568396,1.861896,2.841912,0.079744,71.197385,0.1803,0.270368,20.0,0.0,0.0,0.0,80.0,0.0,0.0,3000,,10.0,5.0,12.5,1 planted / 3 natural per Section 8.6.5,17743
cwhvm2_hw_ba_l,CWHvm2_HW+BA,L,True,3095.371233,448,13.790178,14.0,CWHvm2,HW+BA,existing_managed_11_50,mp10_table_27,9250,mp10_au_9250,,existing_managed_aged_11_50,medium,33.736644,20.908712,20.204144,6.413966,True,"medium-confidence nearest MP10 row; acceptable for planning crosswalk, review before final curve QA",24.824355,2.573143,2.561696,0.0,69.980903,0.028131,0.048577,17.0,9.0,0.0,0.0,74.0,0.0,0.0,800,,10.0,5.0,12.5,,256
