feature_id,MVcon_0,MVcon_10,MVcon_20,MVcon_30,MVcon_40,MVcon_50,MVcon_60,MVcon_70,MVcon_80,MVcon_90,MVcon_100,MVcon_110,MVcon_120,MVcon_130,MVcon_140,MVcon_150,MVcon_160,MVcon_170,MVcon_180,MVcon_190,MVcon_200,MVcon_210,MVcon_220,MVcon_230,MVcon_240,MVcon_250,MVcon_260,MVcon_270,MVcon_280,MVcon_290,MVcon_300,MVcon_310,MVcon_320,MVcon_330,MVcon_340,MVcon_350,MVdec_0,MVdec_10,MVdec_20,MVdec_30,MVdec_40,MVdec_50,MVdec_60,MVdec_70,MVdec_80,MVdec_90,MVdec_100,MVdec_110,MVdec_120,MVdec_130,MVdec_140,MVdec_150,MVdec_160,MVdec_170,MVdec_180,MVdec_190,MVdec_200,MVdec_210,MVdec_220,MVdec_230,MVdec_240,MVdec_250,MVdec_260,MVdec_270,MVdec_280,MVdec_290,MVdec_300,MVdec_310,MVdec_320,MVdec_330,MVdec_340,MVdec_350,HTcon_0,HTcon_10,HTcon_20,HTcon_30,HTcon_40,HTcon_50,HTcon_60,HTcon_70,HTcon_80,HTcon_90,HTcon_100,HTcon_110,HTcon_120,HTcon_130,HTcon_140,HTcon_150,HTcon_160,HTcon_170,HTcon_180,HTcon_190,HTcon_200,HTcon_210,HTcon_220,HTcon_230,HTcon_240,HTcon_250,HTcon_260,HTcon_270,HTcon_280,HTcon_290,HTcon_300,HTcon_310,HTcon_320,HTcon_330,HTcon_340,HTcon_350,HTdec_0,HTdec_10,HTdec_20,HTdec_30,HTdec_40,HTdec_50,HTdec_60,HTdec_70,HTdec_80,HTdec_90,HTdec_100,HTdec_110,HTdec_120,HTdec_130,HTdec_140,HTdec_150,HTdec_160,HTdec_170,HTdec_180,HTdec_190,HTdec_200,HTdec_210,HTdec_220,HTdec_230,HTdec_240,HTdec_250,HTdec_260,HTdec_270,HTdec_280,HTdec_290,HTdec_300,HTdec_310,HTdec_320,HTdec_330,HTdec_340,HTdec_350,gVol_0,gVol_10,gVol_20,gVol_30,gVol_40,gVol_50,gVol_60,gVol_70,gVol_80,gVol_90,gVol_100,gVol_110,gVol_120,gVol_130,gVol_140,gVol_150,gVol_160,gVol_170,gVol_180,gVol_190,gVol_200,gVol_210,gVol_220,gVol_230,gVol_240,gVol_250,gVol_260,gVol_270,gVol_280,gVol_290,gVol_300,gVol_310,gVol_320,gVol_330,gVol_340,gVol_350,CC_0,CC_10,CC_20,CC_30,CC_40,CC_50,CC_60,CC_70,CC_80,CC_90,CC_100,CC_110,CC_120,CC_130,CC_140,CC_150,CC_160,CC_170,CC_180,CC_190,CC_200,CC_210,CC_220,CC_230,CC_240,CC_250,CC_260,CC_270,CC_280,CC_290,CC_300,CC_310,CC_320,CC_330,CC_340,CC_350
600323,0,0.0,12.5,170.2,339.5,507.2,655.1,795.2,915.8,1009.8,1104.7,1194.3,1278.2,1343.0,1401.6,1462.3,1515.1,1561.8,1604.4,1643.5,1681.6,1718.4,1751.7,1781.9,1807.8,1831.1,1852.2,1871.4,1888.7,1903.9,1919.3,1933.3,1945.8,1957.4,1968.1,1977.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,10.3,16.4,21.6,26.1,29.9,33.1,35.9,38.4,40.6,42.5,44.2,45.8,47.2,48.5,49.7,50.8,51.8,52.8,53.7,54.5,55.3,56.0,56.7,57.3,57.9,58.5,59.1,59.6,60.1,60.6,61.0,61.5,61.9,62.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9,59.0,238.1,418.2,600.5,770.1,940.3,1095.9,1229.6,1365.8,1493.1,1612.4,1710.6,1800.9,1893.5,1977.0,2051.3,2119.5,2183.8,2246.9,2308.2,2365.2,2418.7,2467.8,2514.4,2558.5,2600.4,2640.2,2677.8,2716.8,2754.1,2789.8,2824.6,2858.5,2891.1,0,25.7,85.9,88.6,88.2,87.8,87.3,86.9,86.4,86.0,85.5,85.1,84.6,84.2,83.7,83.3,82.8,82.4,81.9,81.5,81.0,80.6,80.1,79.7,79.2,78.8,78.3,77.9,77.4,77.0,76.5,76.1,75.6,75.2,74.7,74.3
600491,0.0,0.0,0.2,25.9,103.4,186.8,272.0,356.9,445.4,524.0,598.0,668.9,732.3,789.6,841.3,885.3,924.5,962.9,999.2,1031.8,1061.2,1088.2,1112.6,1134.5,1154.4,1171.0,1183.9,1195.3,1205.4,1214.3,1222.2,1229.1,1237.4,1245.0,1251.7,1257.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3.3,7.6,12.0,15.8,19.2,22.1,24.6,26.8,28.8,30.6,32.2,33.6,34.9,36.0,37.1,38.1,38.9,39.8,40.5,41.2,41.9,42.4,43.0,43.5,44.0,44.5,44.9,45.3,45.7,46.1,46.4,46.7,47.0,47.3,47.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,43.4,124.8,214.3,306.4,398.7,495.5,582.4,665.3,745.9,819.6,887.7,951.0,1007.1,1058.4,1109.5,1158.8,1204.4,1246.8,1288.9,1328.1,1364.7,1398.9,1429.8,1456.9,1482.4,1506.4,1529.0,1550.4,1570.7,1592.7,1614.0,1634.2,1653.5,0.0,5.6,32.8,69.9,84.5,87.1,87.2,86.8,86.4,85.9,85.5,85.0,84.6,84.1,83.7,83.2,82.8,82.3,81.9,81.4,81.0,80.5,80.1,79.6,79.2,78.7,78.3,77.8,77.4,76.9,76.5,76.0,75.6,75.1,74.7,74.2
600492,0.0,0.0,0.7,37.4,120.6,204.6,287.4,367.9,448.6,520.6,585.5,644.7,696.7,743.7,787.5,824.8,857.7,888.2,915.9,940.5,962.2,982.2,1000.0,1015.8,1029.9,1041.9,1051.4,1059.6,1066.8,1073.0,1078.3,1082.9,1087.5,1091.6,1095.0,1097.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,3.4,8.0,12.5,16.3,19.6,22.4,24.9,27.0,28.9,30.6,32.0,33.4,34.5,35.6,36.6,37.4,38.2,39.0,39.6,40.2,40.8,41.3,41.8,42.2,42.7,43.0,43.4,43.7,44.1,44.4,44.7,44.9,45.2,45.4,45.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,11.3,60.5,148.1,238.6,328.6,416.4,505.0,585.0,658.6,726.9,788.7,845.9,900.8,949.7,994.3,1036.8,1076.9,1113.5,1147.5,1180.2,1210.6,1238.7,1264.9,1288.9,1310.2,1330.4,1349.3,1367.0,1383.7,1399.5,1415.9,1431.6,1446.6,1460.8,0.0,8.7,47.8,79.0,86.6,87.6,87.3,86.8,86.4,85.9,85.5,85.0,84.6,84.1,83.7,83.2,82.8,82.3,81.9,81.4,81.0,80.5,80.1,79.6,79.2,78.7,78.3,77.8,77.4,76.9,76.5,76.0,75.6,75.1,74.7,74.2
600493,0,0.0,0.0,23.6,127.4,232.5,330.5,423.5,518.3,597.3,670.5,741.1,803.4,859.2,907.8,946.5,981.2,1016.9,1051.6,1082.9,1112.2,1141.7,1168.5,1192.6,1213.6,1231.7,1245.7,1258.4,1271.0,1282.6,1293.2,1302.7,1313.5,1323.5,1332.4,1340.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,6.9,11.2,15.1,18.6,21.6,24.3,26.6,28.7,30.5,32.2,33.6,35.0,36.2,37.3,38.4,39.3,40.2,41.0,41.7,42.4,43.1,43.7,44.3,44.9,45.4,45.9,46.3,46.8,47.2,47.6,48.0,48.4,48.7,49.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8.8,63.2,174.8,287.5,394.0,495.8,601.3,692.7,779.8,866.2,945.6,1019.1,1087.2,1147.8,1203.5,1260.3,1315.8,1367.3,1416.1,1464.4,1509.7,1552.0,1591.0,1627.1,1659.1,1689.5,1719.5,1748.2,1775.6,1801.7,1828.9,1855.1,1880.1,1904.2,0,9.0,50.8,84.1,88.2,87.8,87.3,86.9,86.4,86.0,85.5,85.1,84.6,84.2,83.7,83.3,82.8,82.4,81.9,81.5,81.0,80.6,80.1,79.7,79.2,78.8,78.3,77.9,77.4,77.0,76.5,76.1,75.6,75.2,74.7,74.3
600371,0.0,0.0,18.2,135.7,275.5,430.8,574.1,715.2,835.9,936.3,1034.5,1121.4,1197.5,1257.0,1310.3,1363.6,1409.9,1449.1,1483.9,1516.3,1548.2,1578.2,1604.5,1627.5,1646.0,1661.9,1676.1,1688.2,1697.7,1706.1,1715.5,1723.6,1730.7,1737.1,1742.7,1747.4,0.0,2.6,8.5,13.3,17.1,19.4,20.9,20.4,4.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,4.7,11.1,17.2,22.4,26.7,30.5,33.7,36.4,38.9,41.0,42.9,44.6,46.1,47.5,48.8,49.9,51.0,51.9,52.8,53.6,54.4,55.1,55.8,56.4,57.0,57.5,58.1,58.6,59.0,59.5,59.9,60.3,60.7,61.0,61.4,0.2,11.9,19.5,24.0,26.8,28.7,30.0,31.0,31.7,32.3,32.8,33.2,33.5,33.8,34.0,34.2,34.4,34.5,34.7,34.8,34.9,35.0,35.1,35.2,35.2,35.3,35.4,35.4,35.5,35.5,35.6,35.6,35.7,35.7,35.7,35.8,0.0,4.2,45.7,174.5,328.1,497.5,654.7,811.8,951.1,1072.4,1194.6,1308.3,1412.0,1499.3,1580.0,1661.5,1735.6,1800.9,1860.6,1916.2,1970.9,2023.3,2071.7,2116.7,2157.5,2195.7,2231.7,2264.8,2293.6,2321.2,2349.5,2376.5,2402.1,2426.9,2450.7,2473.5,0.2,16.5,67.8,87.0,88.0,87.5,87.0,86.3,82.8,81.7,81.2,80.8,80.3,79.9,79.5,79.0,78.6,78.2,77.8,77.3,76.9,76.5,76.1,75.6,75.2,74.8,74.3,73.9,73.5,73.1,72.6,72.2,71.8,71.3,70.9,70.5
600372,0.0,0.0,14.2,142.3,293.8,458.2,609.9,757.8,883.7,988.1,1090.2,1181.8,1263.3,1329.2,1388.4,1444.2,1492.4,1532.2,1567.1,1599.2,1632.2,1663.5,1691.0,1715.7,1736.6,1756.1,1773.6,1789.2,1802.8,1815.1,1829.4,1842.1,1853.4,1864.6,1875.1,1884.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,4.4,10.5,16.3,21.3,25.6,29.3,32.5,35.2,37.6,39.8,41.7,43.3,44.8,46.2,47.4,48.6,49.6,50.6,51.4,52.2,53.0,53.7,54.3,55.0,55.5,56.1,56.6,57.1,57.5,58.0,58.4,58.8,59.2,59.5,59.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,35.4,170.7,332.4,508.1,672.2,836.3,982.5,1111.0,1242.0,1362.7,1473.0,1567.7,1655.0,1741.8,1819.7,1888.6,1952.1,2012.5,2071.6,2127.7,2179.6,2228.0,2272.1,2314.0,2353.5,2390.7,2425.7,2458.9,2492.5,2524.5,2555.1,2585.0,2614.0,2641.7,0.0,12.5,69.1,87.6,88.2,87.7,87.3,86.8,86.4,85.9,85.5,85.0,84.6,84.1,83.7,83.2,82.8,82.3,81.9,81.4,81.0,80.5,80.1,79.6,79.2,78.7,78.3,77.8,77.4,76.9,76.5,76.0,75.6,75.1,74.7,74.2
600373,0,0.0,12.5,170.2,339.5,507.2,655.1,795.2,915.8,1009.8,1104.7,1194.3,1278.2,1343.0,1401.6,1462.3,1515.1,1561.8,1604.4,1643.5,1681.6,1718.4,1751.7,1781.9,1807.8,1831.1,1852.2,1871.4,1888.7,1903.9,1919.3,1933.3,1945.8,1957.4,1968.1,1977.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,10.3,16.4,21.6,26.1,29.9,33.1,35.9,38.4,40.6,42.5,44.2,45.8,47.2,48.5,49.7,50.8,51.8,52.8,53.7,54.5,55.3,56.0,56.7,57.3,57.9,58.5,59.1,59.6,60.1,60.6,61.0,61.5,61.9,62.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9,59.0,238.1,418.2,600.5,770.1,940.3,1095.9,1229.6,1365.8,1493.1,1612.4,1710.6,1800.9,1893.5,1977.0,2051.3,2119.5,2183.8,2246.9,2308.2,2365.2,2418.7,2467.8,2514.4,2558.5,2600.4,2640.2,2677.8,2716.8,2754.1,2789.8,2824.6,2858.5,2891.1,0,25.7,85.9,88.6,88.2,87.8,87.3,86.9,86.4,86.0,85.5,85.1,84.6,84.2,83.7,83.3,82.8,82.4,81.9,81.5,81.0,80.6,80.1,79.7,79.2,78.8,78.3,77.9,77.4,77.0,76.5,76.1,75.6,75.2,74.7,74.3
600291,0.0,0.0,18.2,135.7,275.5,430.8,574.1,715.2,835.9,936.3,1034.5,1121.4,1197.5,1257.0,1310.3,1363.6,1409.9,1449.1,1483.9,1516.3,1548.2,1578.2,1604.5,1627.5,1646.0,1661.9,1676.1,1688.2,1697.7,1706.1,1715.5,1723.6,1730.7,1737.1,1742.7,1747.4,0.0,2.5,8.3,13.0,16.7,19.0,20.5,20.1,4.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,4.7,11.1,17.2,22.4,26.7,30.5,33.7,36.4,38.9,41.0,42.9,44.6,46.1,47.5,48.8,49.9,51.0,51.9,52.8,53.6,54.4,55.1,55.8,56.4,57.0,57.5,58.1,58.6,59.0,59.5,59.9,60.3,60.7,61.0,61.4,0.2,11.7,19.3,23.7,26.5,28.4,29.7,30.6,31.4,32.0,32.5,32.8,33.2,33.4,33.7,33.9,34.0,34.2,34.3,34.4,34.6,34.6,34.7,34.8,34.9,35.0,35.0,35.1,35.1,35.2,35.2,35.3,35.3,35.3,35.4,35.4,0.0,4.1,45.4,174.2,327.7,496.9,654.0,811.2,950.4,1071.7,1194.0,1308.0,1412.0,1499.3,1580.0,1661.5,1735.6,1800.9,1860.6,1916.2,1970.9,2023.3,2071.7,2116.7,2157.5,2195.7,2231.7,2264.8,2293.6,2321.2,2349.5,2376.5,2402.1,2426.9,2450.7,2473.5,0.2,16.5,67.8,87.0,88.1,87.5,87.0,86.3,82.8,81.7,81.2,80.8,80.3,79.9,79.5,79.0,78.6,78.2,77.8,77.3,76.9,76.5,76.1,75.6,75.2,74.8,74.3,73.9,73.5,73.1,72.6,72.2,71.8,71.3,70.9,70.5
600292,0.0,0.0,69.5,264.1,484.9,696.5,889.4,1047.9,1200.9,1328.5,1434.4,1533.7,1611.3,1680.0,1754.7,1820.2,1871.9,1916.6,1961.5,2008.4,2050.6,2082.2,2079.6,2076.2,2072.1,2068.4,2064.5,2060.0,2054.8,2044.2,2033.4,2022.5,2011.5,2000.3,1989.0,1977.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,5.8,13.5,20.4,26.2,31.1,35.2,38.7,41.7,44.3,46.6,48.7,50.5,52.1,53.5,54.8,56.0,57.1,58.1,59.0,59.9,60.6,61.4,62.0,62.7,63.2,63.8,64.3,64.8,65.3,65.7,66.1,66.5,66.9,67.2,67.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,93.8,299.4,533.6,761.7,980.2,1173.6,1366.7,1534.3,1681.3,1825.1,1946.0,2054.9,2164.7,2264.0,2348.6,2425.1,2498.4,2570.3,2636.8,2690.5,2702.6,2713.7,2724.1,2734.4,2744.4,2753.8,2762.3,2764.0,2765.4,2766.8,2768.0,2769.1,2770.0,2770.8,0.0,21.9,83.3,88.5,88.2,87.7,87.3,86.8,86.4,85.9,85.5,85.0,84.6,84.1,83.7,83.2,82.8,82.3,81.9,81.4,81.0,80.5,80.1,79.6,79.2,78.7,78.3,77.8,77.4,76.9,76.5,76.0,75.6,75.1,74.7,74.2
600293,0,0.0,12.5,170.2,339.5,507.2,655.1,795.2,915.8,1009.8,1104.7,1194.3,1278.2,1343.0,1401.6,1462.3,1515.1,1561.8,1604.4,1643.5,1681.6,1718.4,1751.7,1781.9,1807.8,1831.1,1852.2,1871.4,1888.7,1903.9,1919.3,1933.3,1945.8,1957.4,1968.1,1977.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,10.3,16.4,21.6,26.1,29.9,33.1,35.9,38.4,40.6,42.5,44.2,45.8,47.2,48.5,49.7,50.8,51.8,52.8,53.7,54.5,55.3,56.0,56.7,57.3,57.9,58.5,59.1,59.6,60.1,60.6,61.0,61.5,61.9,62.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9,59.0,238.1,418.2,600.5,770.1,940.3,1095.9,1229.6,1365.8,1493.1,1612.4,1710.6,1800.9,1893.5,1977.0,2051.3,2119.5,2183.8,2246.9,2308.2,2365.2,2418.7,2467.8,2514.4,2558.5,2600.4,2640.2,2677.8,2716.8,2754.1,2789.8,2824.6,2858.5,2891.1,0,25.7,85.9,88.6,88.2,87.8,87.3,86.9,86.4,86.0,85.5,85.1,84.6,84.2,83.7,83.3,82.8,82.4,81.9,81.5,81.0,80.6,80.1,79.7,79.2,78.8,78.3,77.9,77.4,77.0,76.5,76.1,75.6,75.2,74.7,74.3
600201,0.0,0.0,0.2,25.9,103.4,186.8,272.0,356.9,445.4,524.0,598.0,668.9,732.3,789.6,841.3,885.3,924.5,962.9,999.2,1031.8,1061.2,1088.2,1112.6,1134.5,1154.4,1171.0,1183.9,1195.3,1205.4,1214.3,1222.2,1229.1,1237.4,1245.0,1251.7,1257.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3.3,7.6,12.0,15.8,19.2,22.1,24.6,26.8,28.8,30.6,32.2,33.6,34.9,36.0,37.1,38.1,38.9,39.8,40.5,41.2,41.9,42.4,43.0,43.5,44.0,44.5,44.9,45.3,45.7,46.1,46.4,46.7,47.0,47.3,47.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,43.4,124.8,214.3,306.4,398.7,495.5,582.4,665.3,745.9,819.6,887.7,951.0,1007.1,1058.4,1109.5,1158.8,1204.4,1246.8,1288.9,1328.1,1364.7,1398.9,1429.8,1456.9,1482.4,1506.4,1529.0,1550.4,1570.7,1592.7,1614.0,1634.2,1653.5,0.0,5.6,32.8,69.9,84.5,87.1,87.2,86.8,86.4,85.9,85.5,85.0,84.6,84.1,83.7,83.2,82.8,82.3,81.9,81.4,81.0,80.5,80.1,79.6,79.2,78.7,78.3,77.8,77.4,76.9,76.5,76.0,75.6,75.1,74.7,74.2
600202,0.0,0.0,69.5,264.1,484.9,696.5,889.4,1047.9,1200.9,1328.5,1434.4,1533.7,1611.3,1680.0,1754.7,1820.2,1871.9,1916.6,1961.5,2008.4,2050.6,2082.2,2079.6,2076.2,2072.1,2068.4,2064.5,2060.0,2054.8,2044.2,2033.4,2022.5,2011.5,2000.3,1989.0,1977.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,5.8,13.5,20.4,26.2,31.1,35.2,38.7,41.7,44.3,46.6,48.7,50.5,52.1,53.5,54.8,56.0,57.1,58.1,59.0,59.9,60.6,61.4,62.0,62.7,63.2,63.8,64.3,64.8,65.3,65.7,66.1,66.5,66.9,67.2,67.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,93.8,299.4,533.6,761.7,980.2,1173.6,1366.7,1534.3,1681.3,1825.1,1946.0,2054.9,2164.7,2264.0,2348.6,2425.1,2498.4,2570.3,2636.8,2690.5,2702.6,2713.7,2724.1,2734.4,2744.4,2753.8,2762.3,2764.0,2765.4,2766.8,2768.0,2769.1,2770.0,2770.8,0.0,21.9,83.3,88.5,88.2,87.7,87.3,86.8,86.4,85.9,85.5,85.0,84.6,84.1,83.7,83.2,82.8,82.3,81.9,81.4,81.0,80.5,80.1,79.6,79.2,78.7,78.3,77.8,77.4,76.9,76.5,76.0,75.6,75.1,74.7,74.2
600203,0,0.0,12.5,170.2,339.5,507.2,655.1,795.2,915.8,1009.8,1104.7,1194.3,1278.2,1343.0,1401.6,1462.3,1515.1,1561.8,1604.4,1643.5,1681.6,1718.4,1751.7,1781.9,1807.8,1831.1,1852.2,1871.4,1888.7,1903.9,1919.3,1933.3,1945.8,1957.4,1968.1,1977.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,10.3,16.4,21.6,26.1,29.9,33.1,35.9,38.4,40.6,42.5,44.2,45.8,47.2,48.5,49.7,50.8,51.8,52.8,53.7,54.5,55.3,56.0,56.7,57.3,57.9,58.5,59.1,59.6,60.1,60.6,61.0,61.5,61.9,62.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9,59.0,238.1,418.2,600.5,770.1,940.3,1095.9,1229.6,1365.8,1493.1,1612.4,1710.6,1800.9,1893.5,1977.0,2051.3,2119.5,2183.8,2246.9,2308.2,2365.2,2418.7,2467.8,2514.4,2558.5,2600.4,2640.2,2677.8,2716.8,2754.1,2789.8,2824.6,2858.5,2891.1,0,25.7,85.9,88.6,88.2,87.8,87.3,86.9,86.4,86.0,85.5,85.1,84.6,84.2,83.7,83.3,82.8,82.4,81.9,81.5,81.0,80.6,80.1,79.7,79.2,78.8,78.3,77.9,77.4,77.0,76.5,76.1,75.6,75.2,74.7,74.3
600161,0.0,0.0,105.7,335.7,576.0,795.2,987.7,1141.1,1292.9,1415.2,1516.0,1624.1,1703.3,1766.2,1827.7,1882.1,1935.0,1981.7,2024.7,2064.5,2099.9,2124.3,2112.4,2100.5,2088.7,2076.8,2064.9,2053.1,2041.2,2029.3,2017.4,2005.6,1993.7,1981.8,1969.9,1958.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,6.2,14.4,21.7,27.8,32.8,37.1,40.7,43.8,46.4,48.8,50.9,52.7,54.3,55.8,57.2,58.4,59.5,60.5,61.4,62.3,63.1,63.8,64.5,65.1,65.7,66.3,66.8,67.3,67.7,68.2,68.6,69.0,69.4,69.7,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,142.5,385.8,643.1,888.7,1122.4,1331.7,1536.5,1712.2,1864.3,2013.5,2138.9,2243.2,2347.8,2442.1,2522.6,2596.2,2667.9,2738.3,2803.3,2853.8,2853.8,2853.8,2853.8,2853.8,2853.8,2853.8,2853.8,2853.8,2853.8,2853.8,2853.8,2853.8,2853.8,2853.8,0.9,36.1,88.4,88.6,88.2,87.7,87.3,86.8,86.4,85.9,85.5,85.0,84.6,84.1,83.7,83.2,82.8,82.3,81.9,81.4,81.0,80.5,80.1,79.6,79.2,78.7,78.3,77.8,77.4,76.9,76.5,76.0,75.6,75.1,74.7,74.2
