feature_id,bec_zone,bec_subzone,planted_species1,planted_species2,planted_species3,planted_species4,planted_species5,planted_density1,planted_density2,planted_density3,planted_density4,planted_density5,genetic_worth1,genetic_worth2,genetic_worth3,genetic_worth4,genetic_worth5,planting_delay,planted_percent,natural_species1,natural_species2,natural_species3,natural_species4,natural_species5,natural_density1,natural_density2,natural_density3,natural_density4,natural_density5,oaf1,oaf2,opening_id,vri_ref_age,vri_ref_sph,at_si,ba_si,bg_si,bl_si,cw_si,dr_si,ep_si,fd_si,hm_si,hw_si,lt_si,lw_si,pa_si,pl_si,pw_si,py_si,sb_si,se_si,ss_si,sw_si,sx_si,yc_si
600293,CWH,vm,Hw,Ba,,,,2400,600,,,,0.0,0.0,,,,1,100,,,,,,,,,,,0.9,0.95,600293,0,0,0,26.2,0,0,0.0,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600201,CWH,vm,Hw,Cw,Fd,,,600,104,96,,,0.0,0.0,0.0,,,0,100,,,,,,,,,,,0.9,0.95,600201,0,0,0,0.0,0,0,19.2,0.0,0,22.6,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600202,CWH,vm,Hw,Cw,Ba,,,803,176,121,,,0.0,0.0,0.0,,,0,100,,,,,,,,,,,0.9,0.95,600202,0,0,0,30.1,0,0,27.0,0.0,0,0.0,0,33.7,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600203,CWH,vm,Hw,Ba,,,,2400,600,,,,0.0,0.0,,,,1,100,,,,,,,,,,,0.9,0.95,600203,0,0,0,26.2,0,0,0.0,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600161,CWH,vm,Hw,Ss,,,,1456,144,,,,0.0,0.0,,,,0,100,,,,,,,,,,,0.9,0.95,600161,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,33.7,0,0,0,0,0,0,0,0,35.0,0,0,0.0
600162,CWH,vm,Hw,Cw,Ba,,,803,176,121,,,0.0,0.0,0.0,,,0,100,,,,,,,,,,,0.9,0.95,600162,0,0,0,30.1,0,0,27.0,0.0,0,0.0,0,33.7,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600163,CWH,vm,Hw,Ba,,,,2400,600,,,,0.0,0.0,,,,1,100,,,,,,,,,,,0.9,0.95,600163,0,0,0,26.2,0,0,0.0,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600171,CWH,vm,Hw,Ba,,,,1472,128,,,,0.0,0.0,,,,0,100,,,,,,,,,,,0.9,0.95,600171,0,0,0,26.2,0,0,0.0,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600172,CWH,vm,Hw,Ba,Cw,,,1155,195,150,,,0.0,0.0,0.0,,,0,100,,,,,,,,,,,0.9,0.95,600172,0,0,0,20.7,0,0,19.2,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600173,CWH,vm,Hw,Ba,,,,2400,600,,,,0.0,0.0,,,,1,100,,,,,,,,,,,0.9,0.95,600173,0,0,0,26.2,0,0,0.0,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600081,CWH,vm,Hw,Ba,,,,1472,128,,,,0.0,0.0,,,,0,100,,,,,,,,,,,0.9,0.95,600081,0,0,0,26.2,0,0,0.0,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600082,CWH,vm,Hw,Ba,Cw,,,1155,195,150,,,0.0,0.0,0.0,,,0,100,,,,,,,,,,,0.9,0.95,600082,0,0,0,20.7,0,0,19.2,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600083,CWH,vm,Hw,Ba,,,,2400,600,,,,0.0,0.0,,,,1,100,,,,,,,,,,,0.9,0.95,600083,0,0,0,26.2,0,0,0.0,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600151,CWH,vm,Hw,Ss,Ba,Cw,,693,90,63,54,,0.0,0.0,0.0,0.0,,0,100,,,,,,,,,,,0.9,0.95,600151,0,0,0,30.1,0,0,27.0,0.0,0,0.0,0,33.7,0,0,0,0,0,0,0,0,35.0,0,0,0.0
600152,CWH,vm,Hw,Cw,Ba,,,803,176,121,,,0.0,0.0,0.0,,,0,100,,,,,,,,,,,0.9,0.95,600152,0,0,0,30.1,0,0,27.0,0.0,0,0.0,0,33.7,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600153,CWH,vm,Hw,Ba,,,,2400,600,,,,0.0,0.0,,,,1,100,,,,,,,,,,,0.9,0.95,600153,0,0,0,26.2,0,0,0.0,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600091,CWH,vm,Hw,Ba,Cw,Ss,Fd,1216,112,96,96,80,0.0,0.0,0.0,0.0,0.0,0,100,,,,,,,,,,,0.9,0.95,600091,0,0,0,20.7,0,0,19.2,0.0,0,22.6,0,20.1,0,0,0,0,0,0,0,0,25.0,0,0,0.0
600092,CWH,vm,Hw,Ba,Cw,,,1155,195,150,,,0.0,0.0,0.0,,,0,100,,,,,,,,,,,0.9,0.95,600092,0,0,0,20.7,0,0,19.2,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600093,CWH,vm,Hw,Ba,,,,2400,600,,,,0.0,0.0,,,,1,100,,,,,,,,,,,0.9,0.95,600093,0,0,0,26.2,0,0,0.0,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600271,CWH,vm,Hw,Ss,Ba,Cw,,693,90,63,54,,0.0,0.0,0.0,0.0,,0,100,,,,,,,,,,,0.9,0.95,600271,0,0,0,30.1,0,0,27.0,0.0,0,0.0,0,33.7,0,0,0,0,0,0,0,0,35.0,0,0,0.0
600272,CWH,vm,Hw,Cw,Ba,,,803,176,121,,,0.0,0.0,0.0,,,0,100,,,,,,,,,,,0.9,0.95,600272,0,0,0,30.1,0,0,27.0,0.0,0,0.0,0,33.7,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600273,CWH,vm,Hw,Ba,,,,2400,600,,,,0.0,0.0,,,,1,100,,,,,,,,,,,0.9,0.95,600273,0,0,0,26.2,0,0,0.0,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600401,CWH,vm,Ss,Hw,Cw,,,603,225,72,,,0.0,0.0,0.0,,,0,100,,,,,,,,,,,0.9,0.95,600401,0,0,0,0.0,0,0,27.0,0.0,0,0.0,0,33.7,0,0,0,0,0,0,0,0,35.0,0,0,0.0
600402,CWH,vm,Ba,Ss,Hw,,,440,440,220,,,0.0,0.0,0.0,,,0,100,,,,,,,,,,,0.9,0.95,600402,0,0,0,30.1,0,0,0.0,0.0,0,0.0,0,33.7,0,0,0,0,0,0,0,0,35.2,0,0,0.0
600403,CWH,vm,Ba,Ss,Hw,,,440,440,220,,,0.0,0.0,0.0,,,1,100,,,,,,,,,,,0.9,0.95,600403,0,0,0,30.1,0,0,0.0,0.0,0,0.0,0,33.7,0,0,0,0,0,0,0,0,35.2,0,0,0.0
600431,CWH,vm,Ss,Hw,Cw,,,488,208,104,,,0.0,0.0,0.0,,,0,100,,,,,,,,,,,0.9,0.95,600431,0,0,0,0.0,0,0,19.2,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,25.0,0,0,0.0
600432,CWH,vm,Ba,Ss,Hw,,,440,440,220,,,0.0,0.0,0.0,,,0,100,,,,,,,,,,,0.9,0.95,600432,0,0,0,30.1,0,0,0.0,0.0,0,0.0,0,33.7,0,0,0,0,0,0,0,0,35.2,0,0,0.0
600433,CWH,vm,Ss,Ba,Cw,,,550,330,220,,,0.0,0.0,0.0,,,1,100,,,,,,,,,,,0.9,0.95,600433,0,0,0,26.2,0,0,23.8,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,31.0,0,0,0.0
600441,CWH,vm,Ss,Hw,,,,603,297,,,,0.0,0.0,,,,0,100,,,,,,,,,,,0.9,0.95,600441,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,31.0,0,0,0.0
600442,CWH,vm,Ba,Ss,Hw,,,440,440,220,,,0.0,0.0,0.0,,,0,100,,,,,,,,,,,0.9,0.95,600442,0,0,0,30.1,0,0,0.0,0.0,0,0.0,0,33.7,0,0,0,0,0,0,0,0,35.2,0,0,0.0
600443,CWH,vm,Ba,Ss,Hw,,,440,440,220,,,0.0,0.0,0.0,,,1,100,,,,,,,,,,,0.9,0.95,600443,0,0,0,30.1,0,0,0.0,0.0,0,0.0,0,33.7,0,0,0,0,0,0,0,0,35.2,0,0,0.0
600711,CWH,vm,Yc,Cw,Hw,,,852,192,156,,,0.0,0.0,0.0,,,0,100,,,,,,,,,,,0.9,0.95,600711,0,0,0,0.0,0,0,19.2,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,19.2
600712,CWH,vm,Hw,Yc,Ba,Cw,,600,370,20,10,,0.0,0.0,0.0,0.0,,0,100,,,,,,,,,,,0.9,0.95,600712,0,0,0,20.7,0,0,19.2,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,19.2
600713,CWH,vm,Hw,Yc,,,,600,400,,,,0.0,0.0,,,,1,100,,,,,,,,,,,0.9,0.95,600713,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,19.2
600531,CWH,vm,Yc,Cw,Hw,,,852,192,156,,,0.0,0.0,0.0,,,0,100,,,,,,,,,,,0.9,0.95,600531,0,0,0,0.0,0,0,19.2,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,19.2
600532,CWH,vm,Hw,Yc,Ba,Cw,,600,370,20,10,,0.0,0.0,0.0,0.0,,0,100,,,,,,,,,,,0.9,0.95,600532,0,0,0,20.7,0,0,19.2,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,19.2
600533,CWH,vm,Hw,Yc,,,,600,400,,,,0.0,0.0,,,,1,100,,,,,,,,,,,0.9,0.95,600533,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,19.2
600631,CWH,vm,Yc,Cw,Hw,,,852,192,156,,,0.0,0.0,0.0,,,0,100,,,,,,,,,,,0.9,0.95,600631,0,0,0,0.0,0,0,19.2,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,19.2
600632,CWH,vm,Hw,Yc,Ba,Cw,,600,370,20,10,,0.0,0.0,0.0,0.0,,0,100,,,,,,,,,,,0.9,0.95,600632,0,0,0,20.7,0,0,19.2,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,19.2
600633,CWH,vm,Hw,Yc,,,,600,400,,,,0.0,0.0,,,,1,100,,,,,,,,,,,0.9,0.95,600633,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,19.2
600741,CWH,vm,Yc,Hw,Cw,,,540,279,81,,,0.0,0.0,0.0,,,0,100,,,,,,,,,,,0.9,0.95,600741,0,0,0,0.0,0,0,23.8,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,0.0,0,0,23.8
600742,CWH,vm,Hw,Yc,Ba,Cw,,600,370,20,10,,0.0,0.0,0.0,0.0,,0,100,,,,,,,,,,,0.9,0.95,600742,0,0,0,20.7,0,0,19.2,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,19.2
600743,CWH,vm,Hw,Yc,,,,600,400,,,,0.0,0.0,,,,1,100,,,,,,,,,,,0.9,0.95,600743,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,19.2
600391,CWH,vm,Yc,Cw,Hw,,,852,192,156,,,0.0,0.0,0.0,,,0,100,,,,,,,,,,,0.9,0.95,600391,0,0,0,0.0,0,0,19.2,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,19.2
600392,CWH,vm,Hw,Yc,Ba,Cw,,600,370,20,10,,0.0,0.0,0.0,0.0,,0,100,,,,,,,,,,,0.9,0.95,600392,0,0,0,20.7,0,0,19.2,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,19.2
600393,CWH,vm,Hw,Yc,,,,600,400,,,,0.0,0.0,,,,1,100,,,,,,,,,,,0.9,0.95,600393,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,19.2
600721,CWH,vm,Yc,Cw,Hw,,,852,192,156,,,0.0,0.0,0.0,,,0,100,,,,,,,,,,,0.9,0.95,600721,0,0,0,0.0,0,0,19.2,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,19.2
600722,CWH,vm,Hw,Yc,Ba,Cw,,600,370,20,10,,0.0,0.0,0.0,0.0,,0,100,,,,,,,,,,,0.9,0.95,600722,0,0,0,20.7,0,0,19.2,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,19.2
600723,CWH,vm,Hw,Yc,,,,600,400,,,,0.0,0.0,,,,1,100,,,,,,,,,,,0.9,0.95,600723,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,19.2
600571,CWH,vm,Ba,Hw,Yc,,,558,306,36,,,0.0,0.0,0.0,,,0,100,,,,,,,,,,,0.9,0.95,600571,0,0,0,26.2,0,0,0.0,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,0.0,0,0,23.8
600572,CWH,vm,Ba,Hw,Yc,,,671,330,99,,,0.0,0.0,0.0,,,0,100,,,,,,,,,,,0.9,0.95,600572,0,0,0,26.2,0,0,0.0,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,0.0,0,0,23.8
600573,CWH,vm,Ba,Hw,Yc,,,440,385,275,,,0.0,0.0,0.0,,,1,100,,,,,,,,,,,0.9,0.95,600573,0,0,0,26.2,0,0,0.0,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,0.0,0,0,23.8
600581,CWH,vm,Ba,Hw,Yc,,,558,306,36,,,0.0,0.0,0.0,,,0,100,,,,,,,,,,,0.9,0.95,600581,0,0,0,26.2,0,0,0.0,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,0.0,0,0,23.8
600582,CWH,vm,Ba,Hw,Yc,,,671,330,99,,,0.0,0.0,0.0,,,0,100,,,,,,,,,,,0.9,0.95,600582,0,0,0,26.2,0,0,0.0,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,0.0,0,0,23.8
600583,CWH,vm,Ba,Hw,Yc,,,440,385,275,,,0.0,0.0,0.0,,,1,100,,,,,,,,,,,0.9,0.95,600583,0,0,0,26.2,0,0,0.0,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,0.0,0,0,23.8
600341,CWH,vm,Ba,Hw,Yc,,,558,306,36,,,0.0,0.0,0.0,,,0,100,,,,,,,,,,,0.9,0.95,600341,0,0,0,26.2,0,0,0.0,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,0.0,0,0,23.8
600342,CWH,vm,Ba,Hw,Yc,,,671,330,99,,,0.0,0.0,0.0,,,0,100,,,,,,,,,,,0.9,0.95,600342,0,0,0,26.2,0,0,0.0,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,0.0,0,0,23.8
600343,CWH,vm,Ba,Hw,Yc,,,440,385,275,,,0.0,0.0,0.0,,,1,100,,,,,,,,,,,0.9,0.95,600343,0,0,0,26.2,0,0,0.0,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,0.0,0,0,23.8
600421,CWH,vm,Cw,Hw,,,,675,225,,,,0.0,0.0,,,,0,100,,,,,,,,,,,0.9,0.95,600421,0,0,0,0.0,0,0,23.8,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600422,CWH,vm,Cw,Hw,,,,781,319,,,,0.0,0.0,,,,0,100,,,,,,,,,,,0.9,0.95,600422,0,0,0,0.0,0,0,23.8,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600423,CWH,vm,Cw,Hw,,,,900,100,,,,0.0,0.0,,,,1,100,,,,,,,,,,,0.9,0.95,600423,0,0,0,0.0,0,0,19.2,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600481,CWH,vm,Cw,Hw,,,,912,288,,,,0.0,0.0,,,,0,100,,,,,,,,,,,0.9,0.95,600481,0,0,0,0.0,0,0,19.2,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600482,CWH,vm,Cw,Hw,,,,781,319,,,,0.0,0.0,,,,0,100,,,,,,,,,,,0.9,0.95,600482,0,0,0,0.0,0,0,23.8,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600483,CWH,vm,Cw,Hw,,,,900,100,,,,0.0,0.0,,,,1,100,,,,,,,,,,,0.9,0.95,600483,0,0,0,0.0,0,0,19.2,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600701,CWH,vm,Cw,Hw,,,,912,288,,,,0.0,0.0,,,,0,100,,,,,,,,,,,0.9,0.95,600701,0,0,0,0.0,0,0,19.2,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600702,CWH,vm,Cw,Hw,,,,781,319,,,,0.0,0.0,,,,0,100,,,,,,,,,,,0.9,0.95,600702,0,0,0,0.0,0,0,23.8,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600703,CWH,vm,Cw,Hw,,,,900,100,,,,0.0,0.0,,,,1,100,,,,,,,,,,,0.9,0.95,600703,0,0,0,0.0,0,0,19.2,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600111,CWH,vm,Hw,Ba,,,,1232,368,,,,0.0,0.0,,,,0,100,,,,,,,,,,,0.9,0.95,600111,0,0,0,26.2,0,0,0.0,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600112,CWH,vm,Hw,Ba,Cw,Yc,,682,253,110,55,,0.0,0.0,0.0,0.0,,0,100,,,,,,,,,,,0.9,0.95,600112,0,0,0,26.2,0,0,23.8,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,0.0,0,0,23.8
600113,CWH,vm,Hw,Ba,,,,2400,600,,,,0.0,0.0,,,,1,100,,,,,,,,,,,0.9,0.95,600113,0,0,0,26.2,0,0,0.0,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600121,CWH,vm,Hw,Ba,Cw,,,592,136,72,,,0.0,0.0,0.0,,,0,100,,,,,,,,,,,0.9,0.95,600121,0,0,0,20.7,0,0,19.2,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600122,CWH,vm,Hw,Ba,Cw,,,1155,195,150,,,0.0,0.0,0.0,,,0,100,,,,,,,,,,,0.9,0.95,600122,0,0,0,20.7,0,0,19.2,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600123,CWH,vm,Hw,Ba,Yc,,,1400,400,200,,,0.0,0.0,0.0,,,1,100,,,,,,,,,,,0.9,0.95,600123,0,0,0,20.7,0,0,0.0,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,19.2
600141,CWH,vm,Hw,Ba,Cw,,,592,136,72,,,0.0,0.0,0.0,,,0,100,,,,,,,,,,,0.9,0.95,600141,0,0,0,20.7,0,0,19.2,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600142,CWH,vm,Hw,Ba,Cw,,,1155,195,150,,,0.0,0.0,0.0,,,0,100,,,,,,,,,,,0.9,0.95,600142,0,0,0,20.7,0,0,19.2,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600143,CWH,vm,Hw,Ba,Yc,,,1400,400,200,,,0.0,0.0,0.0,,,1,100,,,,,,,,,,,0.9,0.95,600143,0,0,0,20.7,0,0,0.0,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,19.2
600221,CWH,vm,Hw,Cw,Ss,,,828,312,60,,,0.0,0.0,0.0,,,0,100,,,,,,,,,,,0.9,0.95,600221,0,0,0,0.0,0,0,23.8,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,31.0,0,0,0.0
600222,CWH,vm,Hw,Ba,Cw,,,693,209,198,,,0.0,0.0,0.0,,,0,100,,,,,,,,,,,0.9,0.95,600222,0,0,0,26.2,0,0,23.8,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600223,CWH,vm,Hw,Ba,Cw,,,660,220,220,,,0.0,0.0,0.0,,,1,100,,,,,,,,,,,0.9,0.95,600223,0,0,0,26.2,0,0,23.8,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600361,CWH,vm,Hw,Cw,,,,960,240,,,,0.0,0.0,,,,0,100,,,,,,,,,,,0.9,0.95,600361,0,0,0,0.0,0,0,19.2,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600362,CWH,vm,Hw,Cw,Ba,,,740,170,90,,,0.0,0.0,0.0,,,0,100,,,,,,,,,,,0.9,0.95,600362,0,0,0,20.7,0,0,19.2,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600363,CWH,vm,Hw,Ba,Cw,,,660,220,220,,,0.0,0.0,0.0,,,1,100,,,,,,,,,,,0.9,0.95,600363,0,0,0,26.2,0,0,23.8,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600301,CWH,vm,Hw,Cw,Ba,Ss,,592,112,48,48,,0.0,0.0,0.0,0.0,,0,100,,,,,,,,,,,0.9,0.95,600301,0,0,0,20.7,0,0,19.2,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,25.0,0,0,0.0
600302,CWH,vm,Hw,Cw,Ba,,,740,170,90,,,0.0,0.0,0.0,,,0,100,,,,,,,,,,,0.9,0.95,600302,0,0,0,20.7,0,0,19.2,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600303,CWH,vm,Hw,Ba,Cw,,,660,220,220,,,0.0,0.0,0.0,,,1,100,,,,,,,,,,,0.9,0.95,600303,0,0,0,26.2,0,0,23.8,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600511,CWH,vm,Hw,Ba,Cw,,,729,90,81,,,0.0,0.0,0.0,,,0,100,,,,,,,,,,,0.9,0.95,600511,0,0,0,26.2,0,0,23.8,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600512,CWH,vm,Hw,Ba,Cw,Yc,,682,253,110,55,,0.0,0.0,0.0,0.0,,0,100,,,,,,,,,,,0.9,0.95,600512,0,0,0,26.2,0,0,23.8,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,0.0,0,0,23.8
600513,CWH,vm,Hw,Ba,Yc,,,1200,600,200,,,0.0,0.0,0.0,,,1,100,,,,,,,,,,,0.9,0.95,600513,0,0,0,26.2,0,0,0.0,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,0.0,0,0,23.8
600651,CWH,vm,Hw,Ba,Cw,,,592,136,72,,,0.0,0.0,0.0,,,0,100,,,,,,,,,,,0.9,0.95,600651,0,0,0,20.7,0,0,19.2,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600652,CWH,vm,Hw,Yc,Ba,Cw,,600,370,20,10,,0.0,0.0,0.0,0.0,,0,100,,,,,,,,,,,0.9,0.95,600652,0,0,0,20.7,0,0,19.2,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,19.2
600653,CWH,vm,Hw,Yc,,,,600,400,,,,0.0,0.0,,,,1,100,,,,,,,,,,,0.9,0.95,600653,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,19.2
600661,CWH,vm,Hw,Ba,Cw,,,592,136,72,,,0.0,0.0,0.0,,,0,100,,,,,,,,,,,0.9,0.95,600661,0,0,0,20.7,0,0,19.2,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,0.0
600662,CWH,vm,Hw,Yc,Ba,Cw,,600,370,20,10,,0.0,0.0,0.0,0.0,,0,100,,,,,,,,,,,0.9,0.95,600662,0,0,0,20.7,0,0,19.2,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,19.2
600663,CWH,vm,Hw,Ba,Yc,,,1400,400,200,,,0.0,0.0,0.0,,,1,100,,,,,,,,,,,0.9,0.95,600663,0,0,0,20.7,0,0,0.0,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,19.2
600561,CWH,vm,Yc,Hw,Ba,Cw,,468,216,144,72,,0.0,0.0,0.0,0.0,,0,100,,,,,,,,,,,0.9,0.95,600561,0,0,0,26.2,0,0,23.8,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,0.0,0,0,23.8
600562,CWH,vm,Hw,Yc,Ba,Cw,,600,370,20,10,,0.0,0.0,0.0,0.0,,0,100,,,,,,,,,,,0.9,0.95,600562,0,0,0,20.7,0,0,19.2,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,19.2
600563,CWH,vm,Hw,Yc,,,,600,400,,,,0.0,0.0,,,,1,100,,,,,,,,,,,0.9,0.95,600563,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,19.2
600501,CWH,vm,Yc,Hw,Cw,,,540,279,81,,,0.0,0.0,0.0,,,0,100,,,,,,,,,,,0.9,0.95,600501,0,0,0,0.0,0,0,23.8,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,0.0,0,0,23.8
600502,CWH,vm,Hw,Yc,Ba,Cw,,600,370,20,10,,0.0,0.0,0.0,0.0,,0,100,,,,,,,,,,,0.9,0.95,600502,0,0,0,20.7,0,0,19.2,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,19.2
600503,CWH,vm,Hw,Yc,,,,600,400,,,,0.0,0.0,,,,1,100,,,,,,,,,,,0.9,0.95,600503,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,19.2
600771,CWH,vm,Yc,Hw,Cw,,,540,279,81,,,0.0,0.0,0.0,,,0,100,,,,,,,,,,,0.9,0.95,600771,0,0,0,0.0,0,0,23.8,0.0,0,0.0,0,28.0,0,0,0,0,0,0,0,0,0.0,0,0,23.8
600772,CWH,vm,Hw,Yc,Ba,Cw,,600,370,20,10,,0.0,0.0,0.0,0.0,,0,100,,,,,,,,,,,0.9,0.95,600772,0,0,0,20.7,0,0,19.2,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,19.2
600773,CWH,vm,Hw,Yc,,,,600,400,,,,0.0,0.0,,,,1,100,,,,,,,,,,,0.9,0.95,600773,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,20.1,0,0,0,0,0,0,0,0,0.0,0,0,19.2
